ID,MODEM_NUMBER,STATUS,ERROR,ERROR_CODE,MSISDN,SENT,MODEM_INDEX_I2C,TIMESTAMP,NETWORK,USE_CALL,USE_SMS,IS_LOOPBACK_MSISDN,MODEM_MSISDN,MODEL,IMEI,IMSI,REGISTRATION_STATUS,OPERATOR,RAT,ARFCN,BSIC,PSC,PCI,MCC,MNC,LAC,CELL_ID,RSSI,SNR,CALL_RESULT,SMS_RESULT,LATITUDE,LONGITUDE,ALTITUDE,SESSION_NAME,SUCCESS_RATE
66773,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2025-12-02 14:51:12,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-82.0,-16.0,"[""OK"", ""OK""]",,33.03576,-83.9353,0.0,Garage,100.0
66774,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-02 14:51:12,auto,1,0,0,1229332074,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-81.0,-16.0,"[""FAIL"", ""FAIL""]",,33.03576,-83.9353,0.0,Garage,0.0
66775,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-02 14:51:12,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,,,,,,,,,,,"[""FAIL"", ""FAIL""]",,33.03576,-83.9353,0.0,Garage,0.0
66776,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-02 14:51:12,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,1.0,Verizon ,LTE,,,,,,,,,,,"[""FAIL"", ""FAIL""]",,33.03576,-83.9353,0.0,Garage,0.0
66777,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-03 05:57:45,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-83.0,-11.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66778,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-03 05:57:45,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-84.0,-11.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66779,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2025-12-03 05:57:45,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-85.0,-10.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66780,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-03 05:57:45,auto,1,0,0,1229332074,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-80.0,-13.0,"[""FAIL"", ""FAIL""]",,33.03492,-83.93515,0.0,Garage,0.0
66781,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-03 05:57:45,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,2450.0,,,189.0,311.0,480.0,44810.0,44921104.0,-94.0,-13.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66782,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-03 05:57:45,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,1.0,Verizon ,LTE,2450.0,,,189.0,311.0,480.0,44810.0,44921104.0,-94.0,-12.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66783,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-03 06:01:54,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-77.0,-16.0,"[""FAIL"", ""FAIL""]",,33.03492,-83.93515,0.0,Garage,0.0
66784,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-03 06:01:54,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-84.0,-10.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66785,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2025-12-03 06:01:54,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-86.0,-9.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66786,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-03 06:01:54,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-81.0,-12.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66787,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-03 06:01:54,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,2450.0,,,189.0,311.0,480.0,44810.0,44921104.0,-94.0,-13.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66788,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-03 06:01:54,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,1.0,Verizon ,LTE,2450.0,,,189.0,311.0,480.0,44810.0,44921104.0,-94.0,-12.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66789,1,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,1,2025-12-16 04:28:42,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,0.0,,,,,,,,,,,,,[],,33.03492,-83.93515,0.0,Garage,0.0
66790,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-16 04:28:42,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-84.0,-11.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66791,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2025-12-16 04:28:42,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-82.0,-11.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66792,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-16 04:28:42,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-83.0,-9.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66793,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-16 04:28:42,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,5230.0,,,189.0,311.0,480.0,44810.0,44921089.0,-93.0,-14.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66794,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-16 04:28:42,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,1.0,Verizon ,LTE,2450.0,,,189.0,311.0,480.0,44810.0,44921104.0,-95.0,-14.0,"[""OK"", ""OK""]",,33.03492,-83.93515,0.0,Garage,100.0
66795,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-17 09:24:15,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,1025.0,,,85.0,310.0,260.0,30497.0,43420940.0,-82.0,-15.0,"[""OK"", ""OK""]",,33.03431,-83.93696,0.0,Garage,100.0
66796,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-17 09:24:15,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-81.0,-13.0,"[""OK"", ""OK""]",,33.03431,-83.93696,0.0,Garage,100.0
66797,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2025-12-17 09:24:15,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,2535.0,,,50.0,310.0,410.0,11533.0,187244035.0,-75.0,-15.0,"[""OK"", ""OK""]",,33.03431,-83.93696,0.0,Garage,100.0
66798,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-17 09:24:15,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,2535.0,,,50.0,310.0,410.0,11533.0,187244035.0,-74.0,-16.0,"[""OK"", ""OK""]",,33.03431,-83.93696,0.0,Garage,100.0
66799,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-17 09:24:15,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,2450.0,,,189.0,311.0,480.0,44810.0,44921104.0,-91.0,-17.0,"[""OK"", ""OK""]",,33.03431,-83.93696,0.0,Garage,100.0
66800,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-17 09:24:15,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,1.0,Verizon ,LTE,,,,,,,,,,,"[""OK"", ""OK""]",,33.03431,-83.93696,0.0,Garage,100.0
66801,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-17 09:26:20,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-79.0,-13.0,"[""FAIL"", ""FAIL""]",,33.03431,-83.93696,0.0,Garage,0.0
66802,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-17 09:26:20,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-82.0,-12.0,"[""OK"", ""OK""]",,33.03431,-83.93696,0.0,Garage,100.0
66803,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2025-12-17 09:26:20,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,1100.0,,,50.0,310.0,410.0,11533.0,187321025.0,-81.0,-16.0,"[""OK"", ""OK""]",,33.03431,-83.93696,0.0,Garage,100.0
66804,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-17 09:26:20,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,2535.0,,,50.0,310.0,410.0,11533.0,187244035.0,-80.0,-9.0,"[""OK"", ""OK""]",,33.03431,-83.93696,0.0,Garage,100.0
66805,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-17 09:26:20,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,2450.0,,,189.0,311.0,480.0,44810.0,44921104.0,-91.0,-14.0,"[""OK"", ""OK""]",,33.03431,-83.93696,0.0,Garage,100.0
66806,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-17 09:26:20,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,1.0,Verizon ,LTE,2450.0,,,189.0,311.0,480.0,44810.0,44921104.0,-92.0,-15.0,"[""OK"", ""OK""]",,33.03431,-83.93696,0.0,Garage,100.0
66807,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-17 09:35:51,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-79.0,-16.0,"[""OK"", ""OK""]",,33.03441,-83.93758,0.0,Garage,100.0
66808,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-17 09:35:51,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-80.0,-16.0,"[""OK"", ""OK""]",,33.03441,-83.93758,0.0,Garage,100.0
66809,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2025-12-17 09:35:51,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-92.0,-8.0,"[""OK"", ""OK""]",,33.03441,-83.93758,0.0,Garage,100.0
66810,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-17 09:35:51,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,1100.0,,,50.0,310.0,410.0,11533.0,187321025.0,-95.0,-10.0,"[""OK"", ""OK""]",,33.03441,-83.93758,0.0,Garage,100.0
66811,5,ERROR,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-17 09:35:51,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,,,,,,,,,,,,,,,"[""FAIL"", ""FAIL""]",,33.03441,-83.93758,0.0,Garage,0.0
66812,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2025-12-17 09:35:51,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,33.03441,-83.93758,0.0,Garage,0.0
66813,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-17 09:38:32,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-77.0,-16.0,"[""OK"", ""OK""]",,33.03441,-83.93758,0.0,Garage,100.0
66814,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-17 09:38:32,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-80.0,-15.0,"[""OK"", ""OK""]",,33.03441,-83.93758,0.0,Garage,100.0
66815,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2025-12-17 09:38:32,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-81.0,-18.0,"[""OK"", ""OK""]",,33.03441,-83.93758,0.0,Garage,100.0
66816,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-17 09:38:32,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-80.0,-19.0,"[""OK"", ""OK""]",,33.03441,-83.93758,0.0,Garage,100.0
66817,5,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,5,2025-12-17 09:38:32,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,0.0,,,,,,,,,,,,,[],,33.03441,-83.93758,0.0,Garage,0.0
66818,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2025-12-17 09:38:32,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,33.03441,-83.93758,0.0,Garage,0.0
66819,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-17 09:41:04,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-92.0,-8.0,"[""OK"", ""OK""]",,33.03479,-83.93622,0.0,Garage,100.0
66820,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-17 09:41:04,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-92.0,-10.0,"[""OK"", ""OK""]",,33.03479,-83.93622,0.0,Garage,100.0
66821,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2025-12-17 09:41:04,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,49.0,310.0,410.0,11533.0,187305993.0,-87.0,-15.0,"[""OK"", ""OK""]",,33.03479,-83.93622,0.0,Garage,100.0
66822,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-17 09:41:04,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,49.0,310.0,410.0,11533.0,187305993.0,-82.0,-18.0,"[""OK"", ""OK""]",,33.03479,-83.93622,0.0,Garage,100.0
66823,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2025-12-17 09:41:04,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,33.03479,-83.93622,0.0,Garage,0.0
66824,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2025-12-17 09:41:04,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,33.03479,-83.93622,0.0,Garage,0.0
66825,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-17 09:42:57,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-81.0,-13.0,"[""OK"", ""OK""]",,33.0344,-83.93561,0.0,Garage,100.0
66826,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-17 09:42:57,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-81.0,-14.0,"[""OK"", ""OK""]",,33.0344,-83.93561,0.0,Garage,100.0
66827,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2025-12-17 09:42:57,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,2535.0,,,49.0,310.0,410.0,11533.0,187305986.0,-85.0,-10.0,"[""OK"", ""OK""]",,33.0344,-83.93561,0.0,Garage,100.0
66828,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-17 09:42:57,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,49.0,310.0,410.0,11533.0,187305993.0,-80.0,-20.0,"[""OK"", ""OK""]",,33.0344,-83.93561,0.0,Garage,100.0
66829,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2025-12-17 09:42:57,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,33.0344,-83.93561,0.0,Garage,0.0
66830,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2025-12-17 09:42:57,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,33.0344,-83.93561,0.0,Garage,0.0
66831,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-17 09:45:29,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-86.0,-12.0,"[""OK"", ""OK""]",,33.03507,-83.93569,0.0,Garage,100.0
66832,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-17 09:45:29,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,1025.0,,,137.0,310.0,260.0,30497.0,43420939.0,-84.0,-14.0,"[""OK"", ""OK""]",,33.03507,-83.93569,0.0,Garage,100.0
66833,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2025-12-17 09:45:29,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-93.0,-13.0,"[""OK"", ""OK""]",,33.03507,-83.93569,0.0,Garage,100.0
66834,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-17 09:45:29,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,49.0,310.0,410.0,11533.0,187305993.0,-74.0,-18.0,"[""OK"", ""OK""]",,33.03507,-83.93569,0.0,Garage,100.0
66835,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2025-12-17 09:45:29,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,33.03507,-83.93569,0.0,Garage,0.0
66836,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2025-12-17 09:45:29,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,33.03507,-83.93569,0.0,Garage,0.0
66837,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-17 09:48:35,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-80.0,-16.0,"[""OK"", ""OK""]",,33.03517,-83.93677,0.0,Garage,100.0
66838,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-17 09:48:35,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-82.0,-15.0,"[""OK"", ""OK""]",,33.03517,-83.93677,0.0,Garage,100.0
